Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,FlowGroupID,FlowMultiplierTypeID,Value,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Biomass Turnover: Other Wood -> AG Fast [Type],,0.03,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Biomass Turnover: Other Wood -> Snag Branches [Type],,0.01,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Decay: AG Fast -> AG Slow [Type],,0.0327,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Decay: AG Medium -> AG Slow [Type],,0.0085,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Decay: AG Very Fast -> AG Slow [Type],,0.0992,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Decay: BG Fast -> BG Slow [Type],,0.0327,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Decay: BG Very Fast -> BG Slow [Type],,0.114,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Decay: Snag Branch -> AG Slow [Type],,0.0164,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Decay: Snag Stem -> AG Slow [Type],,0.0043,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Emission: AG Fast -> Atmosphere [Type],,0.1597,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Emission: AG Medium -> Atmosphere [Type],,0.0416,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Emission: AG Slow -> Atmosphere [Type],,0.0227,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Emission: AG Very Fast -> Atmosphere [Type],,0.4369,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Emission: BG Fast -> Atmosphere [Type],,0.1597,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Emission: BG Slow -> Atmosphere [Type],,0.0033,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Emission: BG Very Fast -> Atmosphere [Type],,0.5564,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Emission: Snag Branch -> Atmosphere [Type],,0.0798,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Emission: Snag Stem -> Atmosphere [Type],,0.0208,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Transfer: AG Slow -> BG Slow [Type],,0.006,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Transfer: Snag Branch -> AG Fast [Type],,0.1,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,,Transfer: Snag Stem -> AG Medium [Type],,0.032,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,0,0,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.3986,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,0,0,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2702,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,0,0,Net Growth Forest: Atmosphere -> Foliage [Type],,0.031,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,0,0,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0918,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,0,0,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2083,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,1,1,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.2746,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,1,1,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2648,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,1,1,Net Growth Forest: Atmosphere -> Foliage [Type],,0.0505,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,1,1,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1525,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,1,1,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2576,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,2,2,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.2253,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,2,2,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.267,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,2,2,Net Growth Forest: Atmosphere -> Foliage [Type],,0.0666,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,2,2,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1809,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,2,2,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2602,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,3,3,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.197,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,3,3,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2679,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,3,3,Net Growth Forest: Atmosphere -> Foliage [Type],,0.0808,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,3,3,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1987,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,3,3,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2556,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,4,4,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1781,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,4,4,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2676,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,4,4,Net Growth Forest: Atmosphere -> Foliage [Type],,0.0935,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,4,4,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2113,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,4,4,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2494,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,5,5,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1644,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,5,5,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2663,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,5,5,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1052,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,5,5,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.221,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,5,5,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.243,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,6,6,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1538,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,6,6,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2646,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,6,6,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1161,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,6,6,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2287,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,6,6,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2367,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,7,7,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1454,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,7,7,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2625,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,7,7,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1264,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,7,7,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.235,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,7,7,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2307,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,8,8,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1384,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,8,8,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2602,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,8,8,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1361,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,8,8,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2402,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,8,8,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2251,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,9,9,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1324,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,9,9,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.258,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,9,9,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1455,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,9,9,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2444,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,9,9,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2197,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,10,10,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1272,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,10,10,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2558,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,10,10,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1544,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,10,10,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.248,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,10,10,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2146,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,11,11,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1227,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,11,11,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2536,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,11,11,Net Growth Forest: Atmosphere -> Foliage [Type],,0.163,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,11,11,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2508,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,11,11,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2099,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,12,12,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1187,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,12,12,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2516,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,12,12,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1714,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,12,12,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.253,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,12,12,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2054,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,13,13,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.115,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,13,13,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2498,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,13,13,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1795,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,13,13,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2546,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,13,13,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2011,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,14,14,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1117,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,14,14,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2481,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,14,14,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1874,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,14,14,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2557,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,14,14,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1971,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,15,15,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1087,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,15,15,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2466,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,15,15,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1951,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,15,15,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2562,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,15,15,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1933,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,16,16,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.106,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,16,16,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2453,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,16,16,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2026,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,16,16,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2563,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,16,16,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1897,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,17,17,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1034,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,17,17,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2443,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,17,17,Net Growth Forest: Atmosphere -> Foliage [Type],,0.21,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,17,17,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2559,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,17,17,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1864,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,18,18,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1011,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,18,18,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2434,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,18,18,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2172,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,18,18,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2551,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,18,18,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1832,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,19,19,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.098,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,19,19,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2455,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,19,19,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2239,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,19,19,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3122,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,19,19,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1204,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,20,20,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0942,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,20,20,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2545,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,20,20,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2396,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,20,20,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.262,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,20,20,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1498,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,21,21,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.093,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,21,21,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2526,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,21,21,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2449,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,21,21,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.257,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,21,21,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1525,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,22,22,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0916,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,22,22,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2515,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,22,22,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2508,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,22,22,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2513,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,22,22,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1549,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,23,23,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0903,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,23,23,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2503,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,23,23,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2563,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,23,23,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2462,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,23,23,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1569,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,24,24,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0891,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,24,24,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2493,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,24,24,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2618,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,24,24,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.241,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,24,24,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1587,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,25,25,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0879,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,25,25,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2486,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,25,25,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2673,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,25,25,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2359,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,25,25,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1603,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,26,26,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0867,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,26,26,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2483,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,26,26,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2729,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,26,26,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2304,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,26,26,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1617,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,27,27,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0855,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,27,27,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2479,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,27,27,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2783,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,27,27,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2252,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,27,27,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.163,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,28,28,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0844,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,28,28,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2475,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,28,28,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2835,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,28,28,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2204,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,28,28,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1642,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,29,29,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0833,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,29,29,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2476,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,29,29,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2889,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,29,29,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.215,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,29,29,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1652,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,30,30,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0823,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,30,30,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2475,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,30,30,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2938,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,30,30,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2103,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,30,30,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1662,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,31,31,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0813,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,31,31,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2475,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,31,31,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2987,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,31,31,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2054,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,31,31,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.167,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,32,32,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0803,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,32,32,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2478,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,32,32,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3037,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,32,32,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2004,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,32,32,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1678,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,33,33,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0794,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,33,33,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2479,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,33,33,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3083,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,33,33,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1959,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,33,33,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1685,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,34,34,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0785,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,34,34,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2484,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,34,34,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3131,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,34,34,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1908,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,34,34,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1691,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,35,35,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0777,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,35,35,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2486,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,35,35,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3173,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,35,35,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1867,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,35,35,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1697,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,36,36,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0769,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,36,36,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2489,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,36,36,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3216,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,36,36,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1823,,,,,
